created_at,full_text,retweet_count,favorite_count,screen_name
2022-12-23T11:16:31Z,"Chinese FM, US secretary of state hold phone conversation
 https://t.co/k0MXuWnUVh https://t.co/WgycvXNtbf",5,13,zhang_heqing
2022-12-23T11:16:31Z,"PLA Navy's carrier Liaoning ramps up aircraft sortie training in West Pacific
 https://t.co/0vl2sQoaXx https://t.co/GAxSXXlr18",6,26,zhang_heqing
2022-12-23T01:41:03Z,"China's Snow Town, a fairy land in winter. #AmazingChina #China https://t.co/oksC3yNBDC",37,215,zhang_heqing
2022-12-23T01:09:47Z,@YuXincheng_kin 谢谢，昨天没能吃上饺子🥟,0,7,zhang_heqing
2022-12-23T01:09:26Z,@zozon96233979 Well done.,0,1,zhang_heqing
2022-12-23T01:09:09Z,@SolidarityWeWin That's progress.,0,0,zhang_heqing
2022-12-23T00:48:00Z,UN Security Council must act with caution on Myanmar: Chinese envoy https://t.co/WovojxBu8O,2,11,zhang_heqing
2022-12-23T00:47:49Z,UN Security Council must act with caution on Myanmar: Chinese envoy https://t.co/Wovojxkr6O,2,26,zhang_heqing
2022-12-23T00:47:39Z,"China, India agree to maintain border security and stability https://t.co/aaHxnQCWdw",3,19,zhang_heqing
2022-12-23T00:46:45Z,"Wang Yi: China, U.S. should work together to address global challenges https://t.co/ExHN8stxh0",5,20,zhang_heqing
2022-12-23T00:46:13Z,China urges U.S. to follow WTO ruling on Hong Kong product labeling  https://t.co/H7EHsmaAcf,2,15,zhang_heqing
2022-12-22T15:09:03Z,Delicious Chinese dumplings. https://t.co/NiAPdoJJKU,26,264,zhang_heqing
2022-12-22T14:45:37Z,@tunguz Looks like @elonmusk,1,38,zhang_heqing
2022-12-22T14:44:18Z,"中国舞蹈《定风波》。
Chinese dance DING FENG BO. 
#CCCPAK #Dance #art #AmazingChina https://t.co/DkhIGV5424",15,128,zhang_heqing
2022-12-22T13:28:52Z,@qinxiaoai1 不客气，冬至快乐！,0,18,zhang_heqing
2022-12-22T05:51:42Z,@amanda1005lee 木有呢。今天刚解除隔离。😃,0,52,zhang_heqing
2022-12-22T05:46:36Z,@Chunyu_China 太好啦！,0,0,zhang_heqing
2022-12-22T05:46:15Z,@Revolution93843 Basa Dam is now under construction.,0,2,zhang_heqing
2022-12-22T05:44:57Z,12月20日，这玩意儿好玩，金正恩乘坐地铁，笑得可开心。 https://t.co/7eaS1orFm3,124,1133,zhang_heqing
2022-12-22T05:18:16Z,@liupheonix 冬至快乐！健康平安！,0,14,zhang_heqing
2022-12-22T05:15:55Z,@Chunyu_China 保重身体！,0,6,zhang_heqing
2022-12-22T05:15:00Z,@Fangzi_House 冬至快乐！健康吉祥！,0,9,zhang_heqing
2022-12-22T05:14:57Z,"Baihetan Hydropower Station, the world's second largest hydropower station, went into full operation on Dec 20, 2022. #China #AmazingChina #CCCPak https://t.co/aO6JopCoPh",20,54,zhang_heqing
2022-12-22T05:14:30Z,@MFAfxBaobao 祝福你和各位朋友冬至安康！,0,3,zhang_heqing
2022-12-22T04:55:53Z,"US strategy with misplaced priorities won’t fool African people
Illustration by Chen Xia @globaltimesnews
Author: Mohamed Ahmed Awil https://t.co/v9aws1zFDu",23,58,zhang_heqing
2022-12-22T04:54:23Z,"Is Washington’s selfishness crumbling US alliance system?
 @globaltimesnews https://t.co/BkJlIDST7n",22,86,zhang_heqing
2022-12-22T04:53:35Z,"Five key points that the West can learn from China’s governance: Martin Jacques @martjacques
 https://t.co/QPg1CkCcsu https://t.co/2FlJsPnFvQ",7,16,zhang_heqing
2022-12-22T04:52:32Z,"US flies bombers in drills with S.Korea, ‘adds fuel’ to tensions on Korean Peninsula
 https://t.co/bRSkkPvXwR https://t.co/E5J3kl1Bqj",11,26,zhang_heqing
2022-12-22T04:46:39Z,Ukraine's President Volodymyr Zelensky meets with US President Joe Biden with the aim of strengthening resilience and defense capabilities of Ukraine. Source @globaltimesnews https://t.co/afv7aVLdIx,10,32,zhang_heqing
2022-12-22T04:44:42Z,"US urged to cease fanning the flames in Russia-Ukraine conflict amid Zelensky’s visit
 https://t.co/tJxQp9XiER https://t.co/W55x3WrzwY",6,15,zhang_heqing
2022-12-22T04:24:15Z,"最后的挑衅动作……#跳舞 #赛场 #老外真会玩
Being a security guard who can dance. https://t.co/sUPlUU3ja1",42,351,zhang_heqing
2022-12-22T01:21:23Z,WHO hopeful that health emergencies will end in 2023 https://t.co/dV8U8kYiEX,5,12,zhang_heqing
2022-12-22T01:20:31Z,"Chinese, Australian leaders mark 50th anniversary of diplomatic ties https://t.co/m6FOpOccJV",7,18,zhang_heqing
2022-12-22T01:20:19Z,U.S. surpasses 100 million confirmed COVID-19 cases https://t.co/zHEZqOgaV9,6,13,zhang_heqing
2022-12-22T01:20:03Z,"China to ramp up support to boost fertility, raise retirement age https://t.co/OoBGP8Q5zv",5,11,zhang_heqing
2022-12-22T01:19:41Z,Premier Li: Policy package to stabilize economy should be implemented https://t.co/9vdj3pYDOb,6,15,zhang_heqing
2022-12-22T01:19:37Z,"Soon we'll bid farewell to 2022, may all my best wishes to be with you and your family throughout the New Year, 2023. https://t.co/VqESZ255I2",15,67,zhang_heqing
2022-12-21T15:49:10Z,"陆克文出任澳驻美大使，澳总理：为澳带来巨大荣誉。
According to report: Kevin Rudd appointed as Australia's ambassador to the United States. https://t.co/IY9PT3xIe7",8,29,zhang_heqing
2022-12-21T15:42:43Z,"敦煌研究院名誉院长樊锦诗邀您冬春游览大美敦煌
#四季岁时如是敦煌 @敦煌研究院 @人民日报 @央视新闻 @PDChina @CCTV https://t.co/IHSkDNciED",18,53,zhang_heqing
2022-12-21T15:00:06Z,"非物质文化遗产传承人丁文军演唱陕北民歌《山丹丹开花红艳艳》。有喜欢的吗？
Mr. Ding Wenjun, an inheritor of intangible cultural heritage, sings a most popular folk song the Red Blooming Lilium pumilum in northern Shaanxi, #China https://t.co/vZeVRL4CS8",21,86,zhang_heqing
2022-12-21T14:27:24Z,@hexianer1 要睡觉了刷到介个。😃,0,22,zhang_heqing
2022-12-21T14:06:19Z,@BCL224 神奇！,0,2,zhang_heqing
2022-12-21T13:56:46Z,@mofazhuzhu 客气啦！那就是快转阴了，注意恢复。,0,3,zhang_heqing
2022-12-21T13:56:12Z,"Stunning view of sunset. 
#BeautifulChina #AmazingChina #CCCPAK #China https://t.co/hDTRtXU6xF",11,42,zhang_heqing
2022-12-21T13:05:09Z,@mofazhuzhu 早日康复！祝福你！,0,15,zhang_heqing
2022-12-21T13:01:55Z,"12月21日，习近平会见俄罗斯统一俄罗斯党主席梅德韦杰夫。
Xi Jinping says China to work with Russia for a more just global governance in meeting with Medvedev https://t.co/CSg5U2wa4O",90,506,zhang_heqing
2022-12-21T12:43:31Z,@lNgvfaM8cjWslau @baiyunfan5 神马情况？,0,1,zhang_heqing
2022-12-21T07:26:39Z,"Amazing Pakistan, Mughal heritage. 

Video courtesy:
Pakistani Embassy in China @PakAmbChina https://t.co/tKHNrTxPN3",13,44,zhang_heqing
2022-12-21T07:13:22Z,"Amazing arts and crafts of #Pakistan. 
#CCCPAK @ForeignOfficePk @CMShehbaz @PtdcOfficial
Video courtesy:
Pakistani Embassy in China @PakAmbChina https://t.co/YwqfCJirLA",10,32,zhang_heqing
2022-12-21T07:12:09Z,@baiyunfan5 别着急，好好休息。,0,6,zhang_heqing
2022-12-21T06:54:24Z,"Amazing Pakistan, Festivals of Pakistan. 

Video courtesy:
Pakistani Embassy in China @PakAmbChina https://t.co/hKxN0jRt2s",7,26,zhang_heqing
2022-12-21T06:44:19Z,@Chunyu_China 老人家一路走好！,1,29,zhang_heqing
2022-12-21T06:43:38Z,@baiyunfan5 早日康复！,1,20,zhang_heqing
2022-12-21T06:18:30Z,"Key to solving Russia-Ukraine conflict lies in hands of US and EU
 https://t.co/DlyfM7jrtT https://t.co/WwtRclzWAG",2,11,zhang_heqing
2022-12-21T06:18:30Z,"Hustle and bustle returning to Beijing after infection peak
 https://t.co/16HIbJOowb https://t.co/5clh66X36O",2,4,zhang_heqing
2022-12-21T06:18:30Z,"Peace, prosperity and dignity: reunification brings tangible benefits to Taiwan residents
 https://t.co/1nfLYcr3yC https://t.co/V6GczhKQfW",2,3,zhang_heqing
2022-12-21T06:18:29Z,"Japan ‘sowing seeds of calamity for itself’ with blind military expansion
 https://t.co/01wIyIdPCK https://t.co/gsBkznLpXY",2,3,zhang_heqing
2022-12-21T06:18:29Z,"HKSAR chief to begin duty report in Beijing with border reopening, economic recovery topping agenda
 https://t.co/liiojauo5Z https://t.co/2yYvtbMbWL",3,21,zhang_heqing
2022-12-21T06:18:29Z,"China, Russia to hold joint naval drill in East China Sea, displaying capability amid US, Japanese provocations
 https://t.co/XSDHOt5OHX https://t.co/cgHTvg6hAY",3,4,zhang_heqing
2022-12-21T06:18:27Z,"Repairing China-Australia ties helps ‘meet expectation’ of fixing trade ties, ‘pave way’ for easing China-US tension: expert
 https://t.co/oHVleTsvB2 https://t.co/7O9fiNuFor",3,5,zhang_heqing
2022-12-21T06:18:27Z,"China constantly optimizes COVID19 response to strike balance between epidemic prevention and economic, social devt: FM
 https://t.co/tgVqwIzoP0 https://t.co/ocjYRIjH8f",3,11,zhang_heqing
2022-12-21T02:29:16Z,"Delicious Pakistani cuisine, Amazing Pakistan. 
Video courtesy:
Pakistani Embassy in China @PakAmbChina https://t.co/7zyIT2q3Nd",12,33,zhang_heqing
2022-12-21T02:24:52Z,"Amazing Pakistan. 

Video courtesy:
Pakistani Embassy in China @PakAmbChina https://t.co/Z0PQeIe6Uq",18,67,zhang_heqing
2022-12-21T00:54:42Z,"UN envoy for Afghanistan saddened by Taliban banning women from universities
 https://t.co/yOgTItlyfK https://t.co/OjVv2fHhAH",5,12,zhang_heqing
2022-12-21T00:54:09Z,"Qatar World Cup Moments in cartoon
 https://t.co/6CeqZJjIL2 https://t.co/1qbTtV0wUV",2,7,zhang_heqing
2022-12-21T00:54:04Z,"Splendid Chinese dance. 
#AmazingChina #CCCPAK https://t.co/XSuW26gibE",44,278,zhang_heqing
2022-12-21T00:53:08Z,"Int'l engagement with Afghan Taliban must continue: UN envoy
 https://t.co/WadYvSkglK https://t.co/gnBXfzMT4E",14,10,zhang_heqing
2022-12-21T00:52:52Z,"Xi says China, Germany partners of dialogue, development, cooperation, and for handling global challenges
 https://t.co/lnqhvSEhWu https://t.co/elD0ztdkrN",4,22,zhang_heqing
2022-12-21T00:52:41Z,"Construction of Chengdu-Chongqing economic circle in full swing
 https://t.co/zNcygVcrdZ https://t.co/Ixa8tsi2wD",2,13,zhang_heqing
2022-12-21T00:01:46Z,@YuXincheng_kin 早上好！客气啦！,0,3,zhang_heqing
2022-12-20T15:20:15Z,@Fangzi_House 好的好的👌🏻,0,4,zhang_heqing
2022-12-20T15:19:41Z,@ChinaAmbUN 谢谢您，祝福您健康平安！吉祥如意！,0,7,zhang_heqing
2022-12-20T15:19:14Z,@huashengxiaowa1 一起努力，团结奋斗！,0,2,zhang_heqing
2022-12-20T15:18:51Z,@TTmomo20220222 非常感谢！,0,2,zhang_heqing
2022-12-20T15:18:41Z,@YuXincheng_kin 谢谢啦！才看到。,0,5,zhang_heqing
2022-12-20T15:18:09Z,"蒙古族长调是一种独特的演唱形式，以优美舒缓的旋律和雄浑壮阔的格调构成深邃的意境，无愧为蒙古族音乐之魂。
Mongolian long tune is a special singing form, which is the soul of Mongolian music with profound mood expressed by exquisite &amp; relaxed melody &amp; vigorous &amp; magnificent styles. https://t.co/nxFkh5uNhQ",17,49,zhang_heqing
2022-12-20T15:10:40Z,@Fangzi_House 非常同情，怎么还在咳嗽呢？㊗️早日康复！,0,11,zhang_heqing
2022-12-20T15:10:12Z,Butterfly Lovers. https://t.co/CiE5UyACnb,17,82,zhang_heqing
2022-12-20T11:37:14Z,重温二十三年前解放军进驻澳门珍贵画面。 https://t.co/cvbuUY3w7b,87,778,zhang_heqing
2022-12-20T11:30:23Z,Macao marks 23rd anniversary of return to motherland https://t.co/2JBYcPJczf,9,19,zhang_heqing
2022-12-20T11:29:10Z,"China's economy to buck global trend, grow in 2023: official https://t.co/BvDcCR06s1",3,18,zhang_heqing
2022-12-20T11:29:06Z,Xi stresses writing new chapter in China's Constitution practice  https://t.co/EglTLv8Y6s,4,6,zhang_heqing
2022-12-20T10:13:04Z,【#寻找小行家—川剧男孩胡艺波】 出生在川剧世家的胡艺波现就读于四川艺术职业学院川剧系。13岁的他专注于川剧变脸日常练习。胡艺波说他会努力打磨技艺，争取更好地传承川剧艺术。 https://t.co/v2PMTNXEHz,9,89,zhang_heqing
