docname,Segment,WPS,WC,Sixltr,Dic,culture.culture-high,culture.culture-popular,culture.sport,culture,economy.+state+,economy.=state=,economy.-state-,environment.con environment,environment.pro environment,groups.ethnic,groups.women,institutions.conservative,institutions.neutral,institutions.radical,law_and_order.law-conservative,law_and_order.law-liberal,rural,urban,values.conservative,values.liberal,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.6,214,15.363636363636363,169,25.44,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,14.79,5.92,7.69,0,0,0.59,0,0.59,0,0,0,14.2
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.7,215,30.857142857142858,216,25.93,4.17,0,0,0,0.93,0.46,0.93,0,0,0,0,0,0,0,0.93,0,0,0,0,0.93,0,13.89,3.24,8.33,0,0,0,0,0,2.31,2.31,0,11.57
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.8,216,31.454545454545453,346,26.3,8.96,0,0.87,0,1.16,0.58,1.45,0,0,0,0,0,0,0.29,2.89,0,0,0,0,1.73,0,11.56,3.18,4.62,0.29,0.29,0,0,0.29,2.89,1.73,0,8.38
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.9,217,26.666666666666668,80,25,6.25,0,1.25,0,0,0,2.5,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,16.25,3.75,12.5,0,0,0,0,0,0,0,0,16.25
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.10,218,18,18,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.11,219,29,377,28.38,5.57,0,0,0,0,0,0.8,0.27,0,0,0,0,0.8,0.8,1.86,0,0,0,0,1.06,0,12.47,3.18,5.31,0.27,0,0.27,0,1.06,2.39,0.8,0,9.02
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.12,220,29.5,236,31.36,6.78,0,0.42,0,0,0.42,1.69,0.42,0,0.42,0,0,0,0.42,2.54,0,0,0,0,0.42,0,8.9,3.39,5.08,0,0.42,0,0,0,0,0,0,8.9
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.13,221,28.857142857142858,202,25.25,2.48,0,0,0,0.5,0,1.49,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,9.41,3.47,3.96,0.5,0,0,0,0.99,0.5,0.5,0,7.92
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.14,222,4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.15,223,25,75,14.67,6.67,0,0,0,2.67,0,2.67,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,9.33,4,2.67,0,0,0,0,2.67,0,0,0,6.67
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.16,224,14,70,24.29,1.43,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.14,1.43,0,0,0,0,1.43,0,0,0,8.57
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.17,225,27.5,55,30.91,3.64,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,9.09,3.64,5.45,0,0,0,0,0,0,0,0,9.09
Grasping_the_Basis_of_Journalism___Xi_Jinping__Sec.csv.18,226,26.375,211,24.17,5.69,0,0,0,0,0,4.27,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0.47,0,10.43,3.79,3.32,0,0.47,0,0,2.37,0.47,0.47,0,7.58
Improve_Prevention_and_Control_Capabilities__Focus.csv.1,227,41,41,39.02,7.32,0,0,0,0,0,0,2.44,0,0,0,0,0,2.44,0,0,0,0,0,2.44,0,9.76,0,2.44,2.44,0,0,0,4.88,0,0,0,4.88
Improve_Prevention_and_Control_Capabilities__Focus.csv.2,228,14,14,50,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,7.14
Improve_Prevention_and_Control_Capabilities__Focus.csv.3,229,11,11,63.64,18.18,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09
Improve_Prevention_and_Control_Capabilities__Focus.csv.4,230,26,26,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,15.38,0,0,0,0,0,0,0,0,15.38
Improve_Prevention_and_Control_Capabilities__Focus.csv.5,231,87.33333333333333,262,33.21,6.87,0,0,0,0,1.15,0.38,0.76,0,0.38,0,0,0,2.67,0.76,0,0,0,0,0.76,0,11.83,1.15,7.63,0.76,0,0,0,1.91,0.38,0.38,0,9.54
Improve_Prevention_and_Control_Capabilities__Focus.csv.6,232,41,41,31.71,4.88,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,19.51,2.44,17.07,0,0,0,0,0,0,0,0,19.51
Improve_Prevention_and_Control_Capabilities__Focus.csv.7,233,19.8,99,28.28,7.07,0,0,0,1.01,1.01,1.01,1.01,0,0,1.01,0,0,1.01,0,0,0,0,0,1.01,0,15.15,5.05,4.04,0,0,0,0,0,6.06,0,0,9.09
Improve_Prevention_and_Control_Capabilities__Focus.csv.8,234,41.5,166,24.1,7.83,0,0,0,0,0,1.81,3.01,0,1.2,0,0,0,0,0.6,0.6,0,0,0,0.6,0,16.87,2.41,9.64,0,0,0,0,0.6,2.41,0,0.6,12.65
Improve_Prevention_and_Control_Capabilities__Focus.csv.9,235,57,171,39.18,7.02,0,0,0,0.58,0.58,1.75,0.58,0,0,0,0,1.17,1.17,1.17,0,0,0,0,0,0,10.53,1.75,8.19,0,0,0,0,0,0.58,0.58,0,9.94
Improve_Prevention_and_Control_Capabilities__Focus.csv.10,236,27.583333333333332,331,38.67,12.08,0.6,0,0,0,0.91,3.93,2.11,0,0.3,0,0,0,1.81,1.51,0.3,0,0,0,0.6,0,12.39,3.63,7.55,0,0,0,0,0.6,0.6,0,0,11.18
Improve_Prevention_and_Control_Capabilities__Focus.csv.11,237,37.833333333333336,227,40.97,6.17,0,0,0,0,0.44,3.08,0,0,0,0,0,0,1.32,0.44,0.88,0,0,0,0,0,12.78,2.64,7.93,0,0,0,0,0.44,0,0,0,12.33
Improve_Prevention_and_Control_Capabilities__Focus.csv.12,238,53.833333333333336,323,32.51,8.36,0,0,0,0.62,0.93,1.24,1.86,0.31,0,0,0,0.93,0.31,0.62,0.62,0,0,0,0.62,0.31,14.55,2.17,8.36,0,0,0,0,0.31,2.48,0.62,0.62,10.53
Improve_Prevention_and_Control_Capabilities__Focus.csv.13,239,35.25,141,36.88,4.26,0,0,0,0,0,0,1.42,0,1.42,0,0,0,0.71,0.71,0,0,0,0,0,0,16.31,2.84,9.93,0,0,0,0,0.71,2.84,1.42,0,12.77
Improve_Prevention_and_Control_Capabilities__Focus.csv.14,240,27.76923076923077,361,25.48,6.09,0,0,0,0.28,0,0.55,0.83,0,0.28,0,0,0.28,0.28,1.94,0.83,0,0,0,0.83,0,11.63,3.6,5.26,0,0,0,0,0.83,1.94,0.28,0,8.86
Improve_Prevention_and_Control_Capabilities__Focus.csv.15,241,51.666666666666664,310,35.48,8.06,0,0,0,0,0.32,0.32,3.55,0,0,0,0,0.65,1.94,0.32,0.32,0,0,0,0.65,0,13.55,1.94,10.65,0,0,0,0,0.97,0,0,0,12.58
Improve_Prevention_and_Control_Capabilities__Focus.csv.16,242,27.4,137,24.09,4.38,0,0,0,0,0,1.46,1.46,0,0,0,0,0,0,0.73,0,0,0,0,0.73,0,13.14,3.65,8.03,0,0,0,0,0,1.46,0,0,11.68
Improve_Prevention_and_Control_Capabilities__Focus.csv.17,243,61.666666666666664,185,34.59,5.41,0,0,0,0,0,1.08,2.7,0,0.54,0,0,0,0.54,0.54,0,0,0,0,0,0,12.43,1.62,9.73,0,0,0,0,0,1.08,1.08,0,11.35
Improve_Prevention_and_Control_Capabilities__Focus.csv.18,244,83,83,45.78,14.46,0,0,0,0,0,0,0,0,0,0,0,0,12.05,1.2,1.2,0,0,0,0,0,18.07,1.2,8.43,0,0,0,0,3.61,4.82,4.82,0,9.64
Improve_Prevention_and_Control_Capabilities__Focus.csv.19,245,38.5,77,45.45,12.99,0,0,0,0,0,2.6,0,1.3,0,0,0,0,7.79,1.3,0,0,0,0,0,0,11.69,2.6,7.79,0,0,0,0,1.3,0,0,0,10.39
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.1,246,6,6,50,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.2,247,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.3,248,13.5,27,25.93,7.41,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,7.41
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.4,249,26.333333333333332,79,24.05,5.06,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,3.8,0,10.13,3.8,3.8,0,0,0,0,1.27,1.27,1.27,0,7.59
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.5,250,26.333333333333332,79,31.65,2.53,0,0,0,0,0,1.27,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,12.66,3.8,3.8,0,0,0,0,5.06,0,0,0,7.59
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.6,251,20.5,82,30.49,3.66,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,0,1.22,0,0,0,10.98,4.88,3.66,0,0,0,0,2.44,0,0,0,8.54
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.7,252,30,60,28.33,5,0,0,0,0,1.67,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,3.33,6.67,0,0,0,0,3.33,0,0,0,10
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.8,253,28.5,57,36.84,7.02,0,0,0,0,0,5.26,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,3.51,5.26,0,0,0,0,3.51,0,0,0,8.77
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.9,254,25.5,51,35.29,3.92,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,3.92,7.84,0,0,0,0,1.96,0,0,0,11.76
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.10,255,37,74,22.97,2.7,0,0,0,0,0,1.35,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,9.46,2.7,5.41,0,0,0,0,1.35,0,0,0,8.11
Join_Hands_to_Overcome_Current_Difficulties__Plan_.csv.11,256,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.1,257,3,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.2,258,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.3,259,16,48,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42,6.25,0,0,0,0,0,4.17,0,0,0,6.25
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.4,260,28,84,27.38,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,11.9,3.57,3.57,0,0,0,0,2.38,0,0,1.19,7.14
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.5,261,20,40,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,10,5,2.5,0,0,0,0,2.5,0,0,0,7.5
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.6,262,27.4,137,30.66,5.11,0,0,0,0,1.46,0,0,0,0,0,0,0,0.73,1.46,0.73,0,0,0,0.73,0,13.87,3.65,5.11,0,0,0,0,2.19,2.92,1.46,0,8.76
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.7,263,26.142857142857142,183,25.14,6.01,0,0,0,0.55,1.09,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,3.83,6.56,0,0,0,0,1.09,0.55,0.55,0,10.38
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.8,264,17.5,105,40,4.76,0,0,0,0,0,0,0.95,0,0,0,0,0.95,0,0.95,0.95,0,0,0,0.95,0,13.33,5.71,3.81,0,0,0,0,2.86,0.95,0.95,0,9.52
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.9,265,30,90,27.78,2.22,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.33,4.44,0,0,0,0,2.22,0,0,0,7.78
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.10,266,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.11,267,17.333333333333332,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,5.77,5.77,0,0,0,0,3.85,0,0,0,11.54
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.12,268,22.5,90,30,4.44,0,0,0,0,1.11,2.22,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,13.33,4.44,4.44,0,0,0,0,4.44,0,0,0,8.89
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.13,269,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.14,270,14.333333333333334,43,27.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,4.65,2.33,0,0,2.33,0,4.65,0,0,0,9.3
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.15,271,21.11111111111111,190,28.95,3.68,0,0,0,0,1.05,0.53,0.53,0,0,0,0,0.53,0,0,0.53,0,0,0,0.53,0,9.47,4.74,4.21,0,0,0,0,0.53,0,0,0,8.95
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.16,272,31.666666666666668,95,26.32,11.58,0,0,0,0,1.05,9.47,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37,3.16,4.21,0,0,0,0,0,0,0,0,7.37
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.17,273,27.333333333333332,82,29.27,3.66,0,0,0,0,0,2.44,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,10.98,3.66,3.66,0,0,0,0,3.66,0,0,0,7.32
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.18,274,25,75,25.33,4,0,0,0,0,0,2.67,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1.33,0,0,0,0,4,2.67,0,0,5.33
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.19,275,34.666666666666664,208,25,8.17,0,0,0,0,0.96,3.85,0.48,0.48,0,0,0,0.96,1.44,0,0,0,0,0,0,0,8.65,2.88,1.92,0,0.48,0,0,3.37,0,0,0,5.29
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.20,276,28.5,57,28.07,21.05,0,0,0,0,0,5.26,5.26,1.75,0,0,0,0,0,0,0,0,8.77,0,0,0,7.02,3.51,0,0,0,0,0,1.75,1.75,1.75,0,3.51
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.21,277,26.6,133,30.83,12.03,0,0.75,0,0.75,2.26,4.51,0.75,1.5,0,0,0,0,0,0.75,0,0,0,0,0.75,0,13.53,3.76,5.26,0,0,0,0,3.76,0.75,0.75,0,9.02
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.22,278,37.666666666666664,113,27.43,8.85,0,0,0,0,0,1.77,0,0,6.19,0,0,0,0,0.88,0,0,0,0,0,0,11.5,2.65,5.31,0,0,0,0,1.77,1.77,0,0,7.96
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.23,279,26.25,105,25.71,7.62,0,0,0,0,1.9,4.76,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,16.19,3.81,2.86,0,0,0,0,6.67,0,0,0.95,7.62
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.24,280,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.25,281,27.875,223,28.25,6.73,0,0,0,0,0.45,0.9,1.35,0,0.9,0,0,2.24,0,0.45,0,0,0,0,0.45,0,12.11,4.04,4.04,0,0,0,0,2.24,1.79,1.79,0,8.07
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.26,282,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50
Keeping_up_the_Momentum_and_Working_Together_for_A.csv.27,283,24.666666666666668,74,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,4.05,4.05,0,0,0,0,1.35,2.7,0,0,8.11
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.1,284,8,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,12.5
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.2,285,7,7,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.3,286,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.4,287,3,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.5,288,7,7,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,28.57
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.6,289,24,72,13.89,4.17,0,0,0,1.39,0,1.39,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,4.17,6.94,0,0,0,0,0,0,0,1.39,11.11
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.7,290,19.5,78,21.79,5.13,0,0,0,0,0,3.85,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,5.13,3.85,0,0,0,0,1.28,2.56,2.56,0,8.97
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.8,291,27,81,23.46,3.7,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,9.88,3.7,6.17,0,0,0,0,0,0,0,0,9.88
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.9,292,22.75,91,20.88,2.2,0,0,0,0,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,4.4,5.49,0,0,0,0,0,0,0,0,9.89
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.10,293,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.11,294,23,161,23.6,9.94,0,0,0,0,0.62,4.97,0,0,0,0,0,0.62,0.62,1.86,0,0,0,0,0.62,0.62,10.56,4.35,3.11,0,0,0,0,2.48,0.62,0.62,0,7.45
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.12,295,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.13,296,24.5,49,28.57,12.24,0,0,0,0,0,2.04,2.04,0,0,0,0,2.04,0,0,0,0,0,0,2.04,4.08,14.29,4.08,8.16,0,0,0,0,2.04,0,0,0,12.24
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.14,297,18.5,37,43.24,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81,5.41,5.41,0,0,0,0,0,0,0,0,10.81
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.15,298,19.285714285714285,135,19.26,3.7,0,0,0,0,0,1.48,0.74,0,0,0,0,0,0,0.74,0,0,0,0,0.74,0,10.37,5.19,1.48,0,1.48,0,0,2.22,0,0,0,8.15
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.16,299,23,115,27.83,6.96,0,0,0,0,0,2.61,1.74,0,0,0,0,0,0.87,0,0,0,0,0,1.74,0,13.04,4.35,5.22,0,0,0,0,1.74,1.74,1.74,0,9.57
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.17,300,28.75,115,26.09,10.43,0,0,0,0,0.87,4.35,0.87,0,0,0,0,1.74,0,1.74,0.87,0,0,0,0,0,11.3,3.48,5.22,0,0,0,0,0.87,0,0,0.87,8.7
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.18,301,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.19,302,22.571428571428573,158,29.75,3.8,0,0,0,0.63,1.27,0,0.63,0,0,0,0,0,0.63,0.63,0,0,0,0,0,0,9.49,4.43,2.53,0,0,0,0,0.63,1.9,1.9,0,6.96
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.20,303,16.4,82,24.39,9.76,0,0,0,0,0,4.88,2.44,0,1.22,0,0,1.22,0,0,0,0,0,0,0,0,8.54,7.32,0,0,0,0,0,1.22,0,0,0,7.32
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.21,304,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.22,305,23.285714285714285,163,26.38,6.75,0,0,0,1.23,1.84,2.45,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0,0,14.72,6.13,4.91,0,0,0,0,1.84,0.61,0.61,0,12.27
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.23,306,23,92,20.65,6.52,0,0,0,0,0,0,5.43,1.09,0,0,0,0,0,0,0,0,0,0,0,0,11.96,4.35,5.43,0,0,0,0,2.17,0,0,0,9.78
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.24,307,21.833333333333332,131,20.61,12.98,0,0,0,0,0.76,7.63,1.53,0.76,0,0,0,0.76,0,0.76,0,0,0,0,0.76,0,8.4,4.58,3.05,0,0,0,0,0.76,0,0,0,7.63
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.25,308,23.4,117,26.5,7.69,0,0,0,0,0,5.98,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,0,7.69,4.27,1.71,0,0,0,0,1.71,0,0,0,5.98
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.26,309,29,116,32.76,9.48,0,0,0,0,2.59,0,1.72,0,1.72,0,0,1.72,0.86,0,0,0,0,0,0,0.86,12.07,3.45,5.17,0,0,0,0,3.45,0,0,0,8.62
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.27,310,24.166666666666668,145,20,6.9,0,0,0,0,0.69,5.52,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,13.1,4.14,3.45,0,0,0,0,4.14,0,0,0.69,7.59
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.28,311,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.29,312,28,84,21.43,3.57,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1.19,11.9,3.57,5.95,0,0,0,0,0,2.38,0,0,9.52
Keynote_Speech_by_Xi_Jinping_at_the_Opening_Ceremo.csv.30,313,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.1,314,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,25
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.2,315,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.3,316,14,42,19.05,19.05,0,0,0,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0,7.14,4.76,9.52,7.14,0,0,0,0,0,2.38,0,0,0,7.14
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.4,317,18.666666666666668,112,19.64,3.57,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,1.79,8.93,5.36,2.68,0,0,0,0,0.89,0,0,0,8.04
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.5,318,6,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.6,319,17,51,9.8,7.84,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,3.92,0,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88
Let_the_Torch_of_Multilateralism_Light_up_Humanity.csv.7,320,24.125,193,24.35,6.74,0,0,0,0,0.52,5.18,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0,9.33,4.15,4.66,0,0,0,0,0.52,0,0,0,8.81
